Name;ID;Country;Rank 3 Year;Rank 2 Year;Rank 1 Year;Rank 0 Year;Ideal Rank;Max Skill;Traits;Skill;Experience;Loyalty;Type;Picture;Start Year;End Year;Retirement Year;x
Gibbs;1508;ENG;1941;1946;1990;1990;2;6;4096;2;0;5;2;L1508;1941;1952;1952;x
Goddard;1505;ENG;1944;1944;1946;1990;2;6;0;3;0;5;2;L1505;1944;1990;1990;x
Hill;1446;ENG;1930;1939;1943;1947;1;7;4096;3;0;5;2;L1446;1930;1990;1990;x
Hardman;1442;ENG;1941;1945;1990;1990;2;7;0;2;0;5;2;L1442;1941;1990;1990;x
Harris;1447;ENG;1937;1939;1941;1943;0;9;98304;5;0;5;2;L1447;1937;1990;1990;x
Hodson;1506;ENG;1944;1944;1990;1990;2;6;32768;2;0;5;2;L1506;1944;1990;1990;x
Hopps;1481;ENG;1942;1943;1990;1990;2;5;8192;2;0;5;2;L1481;1942;1990;1990;x
Ivelaw-Chapman;1450;ENG;1943;1945;1990;1990;2;6;32768;2;0;5;2;L1450;1943;1950;1950;x
Perry-Keene;1453;ENG;1943;1946;1990;1990;3;5;0;2;0;5;2;L1453;1943;1947;1947;x
Kerby;1444;ENG;1940;1943;1990;1990;2;5;0;2;0;5;2;L1444;1940;1990;1990;x
Leigh-Mallory;1456;ENG;1930;1938;1942;1943;1;7;69632;3;0;5;2;L1456;1930;1944;1944;x
Linnell;1445;ENG;1939;1940;1941;1990;2;6;0;2;0;5;2;L1445;1939;1944;1944;x
Lloyd;1448;ENG;1941;1942;1945;1990;1;6;131072;2;0;5;2;L1448;1941;1990;1990;x
Longmore;1457;ENG;1930;1930;1930;1939;1;6;8192;3;0;5;2;L1457;1930;1942;1942;x
Ludlow-Hewitt;1458;ENG;1938;1938;1938;1938;0;6;32768;3;0;5;2;L1458;1938;1945;1945;x
MacDonald;1459;ENG;1943;1990;1990;1990;3;5;0;1;0;5;2;L1459;1943;1955;1955;x
MacLean;1460;ENG;1930;1990;1990;1990;3;5;0;1;0;5;2;L1460;1930;1943;1943;x
Maltby;1517;ENG;1930;1938;1990;1990;2;5;0;2;0;5;2;L1517;1930;1990;1990;x
Medhurst;1497;ENG;1940;1941;1945;1948;1;6;0;2;0;5;2;L1497;1940;1990;1990;x
Mellersh;1498;ENG;1942;1946;1990;1990;2;5;32768;2;0;5;2;L1498;1942;1990;1990;x
Mills;1449;ENG;1944;1945;1990;1990;2;7;32768;2;0;5;2;L1449;1944;1990;1990;x
Mitchell;1443;ENG;1930;1930;1937;1939;1;6;0;3;0;5;2;L1443;1930;1941;1941;x
Robb;1463;ENG;1940;1941;1944;1948;1;7;4096;2;0;5;2;L1463;1940;1990;1990;x
Newall;1465;ENG;1930;1930;1930;1937;0;6;32768;3;0;5;2;L1465;1930;1941;1941;x
Orlebar;1451;ENG;1940;1941;1990;1990;2;5;4096;2;0;5;2;L1451;1940;1943;1943;x
Oxland;1466;ENG;1939;1941;1990;1990;2;5;32768;2;0;5;2;L1466;1939;1990;1990;x
Park;1467;ENG;1938;1940;1944;1945;1;9;12288;5;0;5;2;L1467;1938;1990;1990;x
Peirse;1468;ENG;1930;1930;1939;1942;1;6;16384;3;0;5;2;L1468;1930;1945;1945;x
Pike;1452;ENG;1944;1950;1990;1990;2;7;65536;2;0;5;2;L1452;1944;1990;1990;x
Pirie;1423;ENG;1940;1941;1946;1949;1;6;0;2;0;5;2;L1423;1940;1990;1990;x
Playfair;1469;ENG;1930;1930;1990;1990;2;6;0;3;0;5;2;L1469;1930;1938;1938;x
Portal;1470;ENG;1930;1937;1939;1940;0;8;98304;5;0;5;2;L1470;1930;1945;1945;x
Pulford;1471;ENG;1930;1939;1990;1990;2;5;131072;2;0;5;2;L1471;1930;1990;1990;x
Rice;1475;ENG;1941;1943;1990;1990;2;5;32768;2;0;5;2;L1475;1941;1990;1990;x
Saul;1477;ENG;1937;1939;1990;1990;2;5;4096;2;0;5;2;L1477;1937;1945;1945;x
Saundby;1490;ENG;1940;1942;1944;1990;2;6;32768;2;0;5;2;L1490;1940;1990;1990;x
Saunders;1454;ENG;1942;1942;1945;1950;1;6;4096;3;0;5;2;L1454;1942;1990;1990;x
Simpson J.H.T.;1462;ENG;1943;1990;1990;1990;3;5;32768;1;0;5;2;L1462;1943;1990;1990;x
Slatter;1455;ENG;1939;1942;1945;1990;1;6;12288;2;0;5;2;L1455;1939;1990;1990;x
Slessor;1480;ENG;1939;1941;1943;1946;0;8;0;4;0;5;2;L1480;1939;1990;1990;x
Smart;1499;ENG;1939;1940;1990;1990;3;5;0;2;0;5;2;L1499;1939;1990;1990;x
Sorley;1424;ENG;1941;1943;1946;1950;2;5;0;1;0;5;2;L1424;1941;1990;1990;x
Steel;1500;ENG;1930;1930;1930;1930;0;6;33280;3;0;5;2;L1500;1930;1940;1940;x
Steele;1492;ENG;1942;1943;1950;1990;1;6;131072;2;0;5;2;L1492;1942;1990;1990;x
Stevens;1501;ENG;1942;1944;1990;1990;2;6;8192;2;0;5;2;L1501;1942;1990;1990;x
Sutton;1502;ENG;1930;1937;1942;1990;2;5;0;2;0;5;2;L1502;1930;1945;1945;x
Tedder;1482;ENG;1930;1937;1941;1942;0;9;32768;5;0;5;2;L1482;1930;1990;1990;x
Thomas;1509;ENG;1941;1943;1990;1990;3;6;0;2;0;5;2;L1509;1941;1944;1944;x
Vincent;1461;ENG;1942;1944;1990;1990;2;5;4096;2;0;5;2;L1461;1942;1990;1990;x
Walmsley;1484;ENG;1941;1943;1946;1990;2;6;32768;2;0;5;2;L1484;1941;1990;1990;x
Welsh;1472;ENG;1930;1937;1939;1990;2;5;0;2;0;5;2;L1472;1930;1945;1945;x
Wigglesworth;1487;ENG;1941;1942;1944;1990;2;5;0;2;0;5;2;L1487;1941;1990;1990;x
Williams;1488;ENG;1941;1943;1948;1990;2;6;0;2;0;5;2;L1488;1941;1990;1990;x
Anders;1800;ENG;1943;1943;1990;1990;2;7;4;3;0;5;0;L1800;1943;1990;1990;x
Bohusz-Szyszko;1816;ENG;1940;1945;1990;1990;2;5;12;1;0;5;0;L1816;1940;1990;1990;x
Boruta-Spiechowicz;1801;ENG;1943;1990;1990;1990;3;5;0;2;0;5;0;L1801;1943;1990;1990;x
Cepa;1802;ENG;1942;1990;1990;1990;3;3;0;1;0;5;0;L1802;1942;1990;1990;x
Duch;1803;ENG;1940;1945;1990;1990;3;5;0;2;0;5;0;L1803;1940;1990;1990;x
Dworak;1804;ENG;1945;1990;1990;1990;3;5;128;1;0;5;0;L1804;1945;1990;1990;x
Klimecki;1805;ENG;1941;1990;1990;1990;3;5;8;1;0;5;0;L1805;1941;1943;1943;x
Kopanski;1806;ENG;1940;1944;1990;1990;3;6;264;2;0;5;0;L1806;1940;1990;1990;x
Kukiel;1807;ENG;1940;1940;1990;1990;2;5;0;2;0;5;0;L1807;1940;1990;1990;x
Maczek;1808;ENG;1940;1945;1990;1990;2;7;128;3;0;5;0;L1808;1940;1990;1990;x
Odzierzynski;1809;ENG;1943;1990;1990;1990;3;5;64;1;0;5;0;L1809;1943;1990;1990;x
Rakowski;1810;ENG;1943;1990;1990;1990;3;5;128;1;0;5;0;L1810;1943;1990;1990;x
Rudnicki;1811;ENG;1943;1990;1990;1990;3;5;128;1;0;5;0;L1811;1943;1990;1990;x
Sikorski;1812;ENG;1940;1940;1940;1990;1;6;1;3;0;5;0;L1812;1940;1943;1943;x
Sosabowski;1813;ENG;1944;1990;1990;1990;3;6;256;2;0;5;0;L1813;1944;1990;1990;x
Sosnkowski;1814;ENG;1940;1940;1943;1990;1;6;5;2;0;5;0;L1814;1940;1990;1990;x
Sulik;1815;ENG;1943;1990;1990;1990;3;5;0;2;0;5;0;L1815;1943;1990;1990;x
Charles Little;1817;ENG;1930;1938;1990;1990;2;5;1024;2;0;5;1;L1817;1930;1945;1945;x
